date,order_book_id,symbol,quantity,last_price,avg_price,market_value
2020-06-02,000001.XSHE,平安银行,12200.0,13.55,13.55,165310.0
2020-06-03,000001.XSHE,平安银行,12200.0,13.54,13.55,165188.0
2020-06-04,000001.XSHE,平安银行,12200.0,13.57,13.55,165554.0
2020-06-05,000001.XSHE,平安银行,12200.0,13.59,13.55,165798.0
2020-06-08,000001.XSHE,平安银行,12200.0,13.62,13.55,166164.0
2020-06-09,000001.XSHE,平安银行,12200.0,13.67,13.55,166774.0
2020-06-10,000001.XSHE,平安银行,12200.0,13.49,13.55,164578.0
2020-06-11,000001.XSHE,平安银行,12200.0,13.08,13.55,159576.0
2020-06-12,000001.XSHE,平安银行,12200.0,12.99,13.55,158478.0
2020-06-15,000001.XSHE,平安银行,12200.0,12.82,13.55,156404.0
2020-06-16,000001.XSHE,平安银行,12200.0,12.89,13.55,157258.0
2020-06-17,000001.XSHE,平安银行,12200.0,12.85,13.55,156770.0
2020-06-18,000001.XSHE,平安银行,12200.0,12.76,13.55,155672.0
2020-06-19,000001.XSHE,平安银行,12200.0,12.8,13.55,156160.0
2020-06-22,000001.XSHE,平安银行,12200.0,12.64,13.55,154208.0
2020-06-23,000001.XSHE,平安银行,12200.0,12.6,13.55,153720.0
2020-06-24,000001.XSHE,平安银行,12200.0,12.8,13.55,156160.0
2020-06-29,000001.XSHE,平安银行,12200.0,12.8,13.55,156160.0
2020-06-30,000001.XSHE,平安银行,12200.0,12.8,13.55,156160.0
2020-07-01,000001.XSHE,平安银行,12200.0,13.12,13.55,160064.0
2020-07-02,000001.XSHE,平安银行,12200.0,13.43,13.55,163846.0
2020-07-03,000001.XSHE,平安银行,12200.0,14.25,13.55,173850.0
2020-07-06,000001.XSHE,平安银行,12200.0,15.68,13.55,191296.0
2020-07-07,000001.XSHE,平安银行,12200.0,15.48,13.55,188856.0
2020-07-08,000001.XSHE,平安银行,12200.0,15.76,13.55,192272.0
2020-07-09,000001.XSHE,平安银行,12200.0,15.53,13.55,189466.0
2020-07-10,000001.XSHE,平安银行,12200.0,14.86,13.55,181292.0
2020-07-13,000001.XSHE,平安银行,12200.0,14.89,13.55,181658.0
2020-07-14,000001.XSHE,平安银行,12200.0,14.68,13.55,179096.0
2020-07-15,000001.XSHE,平安银行,12200.0,14.27,13.55,174094.0
2020-07-16,000001.XSHE,平安银行,12200.0,14.15,13.55,172630.0
2020-07-17,000001.XSHE,平安银行,12200.0,14.14,13.55,172508.0
2020-07-20,000001.XSHE,平安银行,12200.0,14.73,13.55,179706.0
2020-07-21,000001.XSHE,平安银行,12200.0,14.49,13.55,176778.0
2020-07-22,000001.XSHE,平安银行,12200.0,14.41,13.55,175802.0
2020-07-23,000001.XSHE,平安银行,12200.0,14.01,13.55,170922.0
2020-07-24,000001.XSHE,平安银行,12200.0,13.5,13.55,164700.0
2020-07-27,000001.XSHE,平安银行,12200.0,13.24,13.55,161528.0
2020-07-28,000001.XSHE,平安银行,12200.0,13.34,13.55,162748.0
2020-07-29,000001.XSHE,平安银行,12200.0,13.54,13.55,165188.0
2020-07-30,000001.XSHE,平安银行,12200.0,13.37,13.55,163114.0
2020-07-31,000001.XSHE,平安银行,12200.0,13.34,13.55,162748.0
2020-08-03,000001.XSHE,平安银行,12200.0,13.59,13.55,165798.0
2020-08-04,000001.XSHE,平安银行,12200.0,14.04,13.55,171288.0
2020-08-05,000001.XSHE,平安银行,12200.0,13.76,13.55,167872.0
2020-08-06,000001.XSHE,平安银行,12200.0,13.9,13.55,169580.0
2020-08-07,000001.XSHE,平安银行,12200.0,13.7,13.55,167140.0
2020-08-10,000001.XSHE,平安银行,12200.0,13.95,13.55,170190.0
2020-08-11,000001.XSHE,平安银行,12200.0,14.13,13.55,172386.0
2020-08-12,000001.XSHE,平安银行,12200.0,14.38,13.55,175436.0
2020-08-13,000001.XSHE,平安银行,12200.0,14.18,13.55,172996.0
2020-08-14,000001.XSHE,平安银行,12200.0,14.47,13.55,176534.0
2020-08-17,000001.XSHE,平安银行,12200.0,15.19,13.55,185318.0
2020-08-18,000001.XSHE,平安银行,12200.0,15.15,13.55,184830.0
2020-08-19,000001.XSHE,平安银行,12200.0,15.1,13.55,184220.0
2020-08-20,000001.XSHE,平安银行,12200.0,14.59,13.55,177998.0
2020-08-21,000001.XSHE,平安银行,12200.0,14.45,13.55,176290.0
2020-08-24,000001.XSHE,平安银行,12200.0,14.46,13.55,176412.0
2020-08-25,000001.XSHE,平安银行,12200.0,14.6,13.55,178120.0
2020-08-26,000001.XSHE,平安银行,12200.0,14.37,13.55,175314.0
2020-08-28,000001.XSHE,平安银行,11600.0,15.13,15.13,175508.0
2020-08-31,000001.XSHE,平安银行,11600.0,15.08,15.13,174928.0
2020-09-01,000001.XSHE,平安银行,11600.0,15.14,15.13,175624.0
2020-09-02,000001.XSHE,平安银行,11600.0,15.32,15.13,177712.0
2020-09-03,000001.XSHE,平安银行,11600.0,14.9,15.13,172840.0
2020-09-04,000001.XSHE,平安银行,11600.0,14.96,15.13,173536.0
2020-09-07,000001.XSHE,平安银行,11600.0,14.94,15.13,173304.0
2020-09-08,000001.XSHE,平安银行,11600.0,15.43,15.13,178988.0
2020-09-09,000001.XSHE,平安银行,11600.0,15.21,15.13,176436.0
2020-09-10,000001.XSHE,平安银行,11600.0,15.34,15.13,177944.0
2020-09-11,000001.XSHE,平安银行,11600.0,15.01,15.13,174116.0
2020-09-14,000001.XSHE,平安银行,11600.0,15.3,15.13,177480.0
2020-09-15,000001.XSHE,平安银行,11600.0,15.35,15.13,178060.0
2020-09-16,000001.XSHE,平安银行,11600.0,15.44,15.13,179104.0
2020-09-17,000001.XSHE,平安银行,11600.0,15.57,15.13,180612.0
2020-09-18,000001.XSHE,平安银行,11600.0,16.07,15.13,186412.0
2020-09-21,000001.XSHE,平安银行,11600.0,15.86,15.13,183976.0
2020-09-22,000001.XSHE,平安银行,11600.0,15.57,15.13,180612.0
2020-09-23,000001.XSHE,平安银行,11600.0,15.63,15.13,181308.0
2020-09-24,000001.XSHE,平安银行,11600.0,15.12,15.13,175392.0
2020-09-25,000001.XSHE,平安银行,11600.0,15.19,15.13,176204.0
2020-09-28,000001.XSHE,平安银行,11600.0,15.31,15.13,177596.0
2020-09-29,000001.XSHE,平安银行,11600.0,14.8,15.13,171680.0
2020-09-30,000001.XSHE,平安银行,11600.0,15.17,15.13,175972.0
2020-10-09,000001.XSHE,平安银行,11600.0,15.18,15.13,176088.0
2020-10-12,000001.XSHE,平安银行,11600.0,15.9,15.13,184440.0
2020-10-13,000001.XSHE,平安银行,11600.0,16.06,15.13,186296.0
2020-10-14,000001.XSHE,平安银行,11600.0,16.03,15.13,185948.0
2020-10-15,000001.XSHE,平安银行,11600.0,16.56,15.13,192096.0
2020-10-16,000001.XSHE,平安银行,11600.0,17.1,15.13,198360.0
2020-10-19,000001.XSHE,平安银行,11600.0,17.48,15.13,202768.0
2020-10-20,000001.XSHE,平安银行,11600.0,17.54,15.13,203464.0
2020-10-21,000001.XSHE,平安银行,11600.0,17.91,15.13,207756.0
2020-10-22,000001.XSHE,平安银行,11600.0,17.56,15.13,203696.0
2020-10-23,000001.XSHE,平安银行,11600.0,18.13,15.13,210308.0
2020-10-26,000001.XSHE,平安银行,11600.0,17.7,15.13,205320.0
2020-10-27,000001.XSHE,平安银行,11600.0,17.76,15.13,206016.0
2020-10-28,000001.XSHE,平安银行,11600.0,17.63,15.13,204508.0
2020-10-29,000001.XSHE,平安银行,11600.0,17.77,15.13,206132.0
2020-10-30,000001.XSHE,平安银行,11600.0,17.75,15.13,205900.0
2020-11-02,000001.XSHE,平安银行,11600.0,17.63,15.13,204508.0
2020-11-03,000001.XSHE,平安银行,11600.0,17.96,15.13,208336.0
2020-11-04,000001.XSHE,平安银行,11600.0,18.32,15.13,212512.0
2020-11-18,000001.XSHE,平安银行,11100.0,18.46,18.46,204906.0
2020-11-19,000001.XSHE,平安银行,11100.0,18.85,18.46,209235.0
2020-11-20,000001.XSHE,平安银行,11100.0,18.86,18.46,209346.0
2020-11-23,000001.XSHE,平安银行,11100.0,19.62,18.46,217782.0
2020-11-24,000001.XSHE,平安银行,11100.0,19.36,18.46,214896.0
2020-11-25,000001.XSHE,平安银行,11100.0,19.06,18.46,211566.0
2020-11-26,000001.XSHE,平安银行,11100.0,19.5,18.46,216450.0
2020-11-27,000001.XSHE,平安银行,11100.0,19.7,18.46,218670.0
2020-11-30,000001.XSHE,平安银行,11100.0,19.74,18.46,219114.0
2020-12-01,000001.XSHE,平安银行,11100.0,20.05,18.46,222555.0
2020-12-02,000001.XSHE,平安银行,11100.0,19.63,18.46,217893.0
2020-12-03,000001.XSHE,平安银行,11100.0,19.54,18.46,216894.0
2020-12-04,000001.XSHE,平安银行,11100.0,19.3,18.46,214230.0
2020-12-07,000001.XSHE,平安银行,11100.0,18.91,18.46,209901.0
2020-12-08,000001.XSHE,平安银行,11100.0,18.71,18.46,207681.0
2020-12-09,000001.XSHE,平安银行,11100.0,18.71,18.46,207681.0
2020-12-10,000001.XSHE,平安银行,11100.0,18.65,18.46,207015.0
2020-12-11,000001.XSHE,平安银行,11100.0,18.52,18.46,205572.0
2020-12-14,000001.XSHE,平安银行,11100.0,18.88,18.46,209568.0
2020-12-15,000001.XSHE,平安银行,11100.0,18.74,18.46,208014.0
2020-12-16,000001.XSHE,平安银行,11100.0,19.01,18.46,211011.0
2020-12-17,000001.XSHE,平安银行,11100.0,18.95,18.46,210345.0
2020-12-18,000001.XSHE,平安银行,11100.0,18.36,18.46,203796.0
2020-12-21,000001.XSHE,平安银行,11100.0,18.28,18.46,202908.0
2020-12-22,000001.XSHE,平安银行,11100.0,17.9,18.46,198690.0
2020-12-23,000001.XSHE,平安银行,11100.0,18.0,18.46,199800.0
2020-12-24,000001.XSHE,平安银行,11100.0,18.26,18.46,202686.0
2020-12-25,000001.XSHE,平安银行,11100.0,18.04,18.46,200244.0
2020-12-28,000001.XSHE,平安银行,11100.0,18.85,18.46,209235.0
2020-12-29,000001.XSHE,平安银行,11100.0,19.17,18.46,212787.0
2020-12-30,000001.XSHE,平安银行,11100.0,19.2,18.46,213120.0
2020-12-31,000001.XSHE,平安银行,11100.0,19.34,18.46,214674.0
2021-01-04,000001.XSHE,平安银行,11100.0,18.6,18.46,206460.0
2021-01-05,000001.XSHE,平安银行,11100.0,18.17,18.46,201687.0
2021-01-06,000001.XSHE,平安银行,11100.0,19.56,18.46,217116.0
2021-01-07,000001.XSHE,平安银行,11100.0,19.9,18.46,220890.0
2021-01-08,000001.XSHE,平安银行,11100.0,19.85,18.46,220335.0
2021-01-11,000001.XSHE,平安银行,11100.0,20.38,18.46,226218.0
2021-01-12,000001.XSHE,平安银行,11100.0,21.0,18.46,233100.0
2021-01-13,000001.XSHE,平安银行,11100.0,20.7,18.46,229770.0
2021-01-14,000001.XSHE,平安银行,11100.0,20.17,18.46,223887.0
2021-01-15,000001.XSHE,平安银行,11100.0,21.0,18.46,233100.0
2021-01-18,000001.XSHE,平安银行,11100.0,22.7,18.46,251970.0
2021-01-19,000001.XSHE,平安银行,11100.0,22.34,18.46,247974.0
2021-01-20,000001.XSHE,平安银行,11100.0,22.47,18.46,249417.0
2021-01-21,000001.XSHE,平安银行,11100.0,22.23,18.46,246753.0
2021-01-22,000001.XSHE,平安银行,11100.0,22.03,18.46,244533.0
2021-01-25,000001.XSHE,平安银行,11100.0,22.49,18.46,249639.0
2021-01-26,000001.XSHE,平安银行,11100.0,22.37,18.46,248307.0
2021-01-27,000001.XSHE,平安银行,11100.0,23.08,18.46,256188.0
2021-01-28,000001.XSHE,平安银行,11100.0,22.81,18.46,253191.0
2021-01-29,000001.XSHE,平安银行,11100.0,23.09,18.46,256299.0
2021-02-01,000001.XSHE,平安银行,11100.0,24.55,18.46,272505.0
2021-02-02,000001.XSHE,平安银行,11100.0,23.28,18.46,258408.0
2021-02-03,000001.XSHE,平安银行,11100.0,24.95,18.46,276945.0
2021-02-04,000001.XSHE,平安银行,11100.0,24.6,18.46,273060.0
2021-02-05,000001.XSHE,平安银行,11100.0,24.93,18.46,276723.0
2021-02-08,000001.XSHE,平安银行,11100.0,24.8,18.46,275280.0
2021-02-09,000001.XSHE,平安银行,11100.0,24.58,18.46,272838.0
2021-03-29,000001.XSHE,平安银行,12200.0,21.49,21.49,262178.0
2021-03-30,000001.XSHE,平安银行,12200.0,21.93,21.49,267546.0
2021-03-31,000001.XSHE,平安银行,12200.0,22.01,21.49,268522.0
2021-04-01,000001.XSHE,平安银行,12200.0,21.78,21.49,265716.0
2021-04-02,000001.XSHE,平安银行,12200.0,21.5,21.49,262300.0
2021-04-06,000001.XSHE,平安银行,12200.0,21.68,21.49,264496.0
2021-04-07,000001.XSHE,平安银行,12200.0,21.64,21.49,264008.0
2021-04-08,000001.XSHE,平安银行,12200.0,21.56,21.49,263032.0
2021-04-09,000001.XSHE,平安银行,12200.0,21.3,21.49,259860.0
2021-04-12,000001.XSHE,平安银行,12200.0,20.7,21.49,252540.0
2021-04-13,000001.XSHE,平安银行,12200.0,20.78,21.49,253516.0
2021-04-14,000001.XSHE,平安银行,12200.0,20.67,21.49,252174.0
2021-04-15,000001.XSHE,平安银行,12200.0,20.36,21.49,248392.0
2021-04-16,000001.XSHE,平安银行,12200.0,20.26,21.49,247172.0
2021-04-19,000001.XSHE,平安银行,12200.0,21.15,21.49,258030.0
2021-04-20,000001.XSHE,平安银行,12200.0,21.69,21.49,264618.0
2021-04-21,000001.XSHE,平安银行,12200.0,23.01,21.49,280722.0
2021-04-22,000001.XSHE,平安银行,12200.0,22.98,21.49,280356.0
2021-04-23,000001.XSHE,平安银行,12200.0,23.29,21.49,284138.0
2021-04-26,000001.XSHE,平安银行,12200.0,22.94,21.49,279868.0
2021-04-27,000001.XSHE,平安银行,12200.0,22.94,21.49,279868.0
2021-04-28,000001.XSHE,平安银行,12200.0,23.35,21.49,284870.0
2021-04-29,000001.XSHE,平安银行,12200.0,23.59,21.49,287798.0
2021-04-30,000001.XSHE,平安银行,12200.0,23.29,21.49,284138.0
2021-05-06,000001.XSHE,平安银行,12200.0,23.5,21.49,286700.0
2021-05-07,000001.XSHE,平安银行,12200.0,24.05,21.49,293410.0
2021-05-10,000001.XSHE,平安银行,12200.0,23.86,21.49,291092.0
2021-05-11,000001.XSHE,平安银行,12200.0,23.53,21.49,287066.0
2021-05-12,000001.XSHE,平安银行,12200.0,23.55,21.49,287310.0
2021-05-13,000001.XSHE,平安银行,12200.0,23.07,21.49,281454.0
2021-05-14,000001.XSHE,平安银行,12200.0,23.32,21.31,284504.0
2021-05-17,000001.XSHE,平安银行,12200.0,23.6,21.31,287920.0
2021-05-18,000001.XSHE,平安银行,12200.0,23.9,21.31,291580.0
2021-05-19,000001.XSHE,平安银行,12200.0,23.6,21.31,287920.0
2021-05-20,000001.XSHE,平安银行,12200.0,23.82,21.31,290604.0
2021-05-25,000001.XSHE,平安银行,11700.0,24.6,24.6,287820.0
2021-05-26,000001.XSHE,平安银行,11700.0,25.01,24.6,292617.0
2021-05-27,000001.XSHE,平安银行,11700.0,24.79,24.6,290043.0
2021-05-28,000001.XSHE,平安银行,11700.0,24.5,24.6,286650.0
2021-05-31,000001.XSHE,平安银行,11700.0,24.2,24.6,283140.0
2021-06-01,000001.XSHE,平安银行,11700.0,23.92,24.6,279864.0
